x_0	y_0	x_1	y_1	x_2	y_2	x_3	y_3	x_4	y_4	x_5	y_5	x_6	y_6	x_7	y_7	x_8	y_8	x_9	y_9	x_10	y_10	x_11	y_11	x_12	y_12	x_13	y_13	x_14	y_14	x_15	y_15	x_16	y_16	x_17	y_17	x_18	y_18	x_19	y_19	x_20	y_20	x_21	y_21	x_22	y_22	x_23	y_23	x_24	y_24	x_25	y_25	x_26	y_26	x_27	y_27	x_28	y_28	x_29	y_29	x_30	y_30	x_31	y_31	x_32	y_32	x_33	y_33	x_34	y_34	x_35	y_35	x_36	y_36	x_37	y_37	x_38	y_38	x_39	y_39	x_40	y_40	x_41	y_41	x_42	y_42	x_43	y_43	x_44	y_44	x_45	y_45	x_46	y_46	x_47	y_47	x_48	y_48	x_49	y_49	x_50	y_50	x_51	y_51	x_52	y_52	x_53	y_53	x_54	y_54	x_55	y_55	x_56	y_56	x_57	y_57	x_58	y_58	x_59	y_59	x_60	y_60	x_61	y_61	x_62	y_62	x_63	y_63	x_64	y_64	x_65	y_65	x_66	y_66	x_67	y_67	x_68	y_68	x_69	y_69	x_70	y_70	x_71	y_71	x_72	y_72	x_73	y_73	x_74	y_74	x_75	y_75	x_76	y_76	x_77	y_77	x_78	y_78	x_79	y_79	x_80	y_80	x_81	y_81	x_82	y_82	x_83	y_83	x_84	y_84	x_85	y_85	x_86	y_86	x_87	y_87	x_88	y_88
26.66	469.12	17.99	346.70	19.40	355.39	49.68	352.69	78.46	405.43													86.72	366.68					89.67	113.38	102.13	330.36	106.47	452.03	127.00	484.00	145.87	348.55									191.91	464.61	199.12	185.49	213.96	197.16	214.07	510.74	239.00	344.99			256.01	458.25			295.91	443.34	288.43	84.98	294.99	365.94	309.47	177.93	323.05	151.59			315.69	214.42			335.00	412.54	329.00	511.46	344.04	90.73	357.06	175.04	344.56	142.60	363.46	270.94	356.17	434.77	369.95	299.79	386.51	418.12	403.84	141.58									395.81	190.58							456.87	10.11	463.77	209.32			472.18	269.45			475.88	440.63	494.93	129.97	512.53	507.06	557.00	79.57			561.17	256.79			572.23	489.65	584.79	127.53							587.59	394.62			623.28	401.34	645.56	198.65	633.83	419.74	646.55	115.66			675.89	124.82			683.89	45.91										
26.56	469.19	19.38	347.19	19.74	355.62	49.19	352.95	78.77	405.45													86.72	366.32					90.19	113.10	102.15	330.53	106.09	451.99	126.52	485.00	146.15	348.51									192.69	464.11	199.26	185.56	213.49	197.16	214.07	510.61	238.99	345.00			255.22	458.47			295.95	443.94	288.60	84.37	294.99	365.99	309.50	177.43	324.01	151.56			315.39	213.09			335.00	413.00	329.34	510.70	344.43	90.85	357.05	174.72	345.08	143.26	363.82	270.81	355.95	435.77	370.74	298.94	386.13	418.11	403.84	142.23									395.28	190.69							458.05	9.61	464.32	209.32			472.00	269.50			475.85	440.66	494.47	129.80	512.55	507.06	557.36	79.28			561.11	256.74			572.35	489.90	585.11	128.33							587.26	395.46			623.32	401.96	645.49	198.84	633.26	418.90	646.47	115.29			676.07	125.23			683.56	46.36										
26.43	469.62	19.24	347.15	19.50	355.42	49.34	352.31	77.79	406.06													87.35	366.29					90.56	112.46	102.24	330.48	105.93	452.51	126.53	485.00	146.75	348.62									192.33	464.04	199.21	185.72	213.13	196.56	214.14	509.91	239.28	345.88			255.15	458.49			295.75	443.78	288.62	84.34	295.06	365.83	309.75	177.73	324.06	150.97			315.18	213.03			334.48	413.50	328.57	511.00	345.21	91.18	356.88	175.08	345.02	143.12	364.01	271.18	355.98	436.19	370.41	298.83	386.03	417.49	404.16	142.31									395.22	190.33							457.63	9.83	464.18	209.32			471.75	269.59			475.77	440.73	494.55	129.23	512.35	507.05	557.27	78.92			561.32	257.36			571.99	490.47	584.86	128.35							587.50	395.68			623.19	402.34	645.52	199.01	632.53	419.11	646.40	115.47			675.75	125.24			683.99	46.56										
26.95	468.72	19.50	346.72	19.61	354.46	49.49	353.47	77.46	406.63													87.01	366.27					90.61	113.13	102.43	330.06	105.91	453.60	126.50	484.00	146.43	347.84									192.94	464.70	199.18	185.95	212.41	197.17	214.11	510.23	239.00	345.30			255.90	459.25			295.79	444.29	288.54	84.21	294.85	365.87	310.15	178.35	323.94	151.59			315.41	212.40			334.32	412.68	329.00	510.52	344.82	91.71	356.96	174.86	345.62	143.16	364.75	271.16	355.41	436.62	370.31	298.48	385.83	417.53	404.52	142.26									395.51	190.26							455.94	10.70	464.09	209.42			471.51	269.80			475.18	440.73	495.05	129.86	512.14	507.08	557.33	78.87			562.00	256.87			571.99	490.00	585.00	128.50							587.97	395.10			623.15	403.61	645.40	197.82	632.71	419.09	646.53	115.62			676.29	125.70			683.56	46.55										
26.87	468.73	20.40	347.02	19.80	354.45	49.99	353.03	77.21	406.38													87.47	366.52					90.27	113.18	103.33	330.28	106.27	453.78	126.00	484.51	146.41	347.54									192.46	464.39	199.09	185.93	212.25	196.88	213.94	510.15	238.48	345.14			255.21	458.76			295.59	444.45	288.47	84.24	294.94	365.93	310.27	178.37	324.26	151.56			314.99	212.65			334.51	412.00	329.00	510.49	344.88	91.46	357.04	174.26	346.07	143.39	364.67	271.05	356.03	436.47	370.18	298.14	386.05	417.89	404.52	142.16									395.49	190.56							456.17	10.17	464.96	209.86			471.62	269.23			475.01	440.78	495.09	129.73	511.99	507.17	557.89	78.99			561.82	255.79			572.86	490.11	586.29	128.99							588.02	395.53			623.40	403.50	645.80	197.80	633.05	418.84	646.50	115.15			676.82	126.26			684.20	46.79										
26.22	469.39	20.74	346.74	19.99	354.48	49.51	352.54	77.94	406.58													87.49	366.53					89.69	114.02	103.27	330.80	106.13	453.99	126.00	484.48	145.21	347.60									191.98	465.04	200.13	185.82	212.07	196.77	214.14	510.41	238.87	345.86			254.45	459.05			295.36	445.19	288.34	83.99	294.57	365.94	309.27	177.68	324.77	151.52			314.62	212.07			334.00	412.00	328.71	510.67	345.34	90.77	357.24	173.98	345.86	143.22	365.31	271.52	356.41	436.37	370.02	298.14	386.79	418.05	404.82	142.23									395.60	190.23							456.17	9.89	464.90	210.31			471.18	269.57			475.64	440.32	494.77	128.85	512.13	507.44	558.09	79.12			561.55	256.11			573.99	490.99	586.01	129.50							587.73	395.89			623.14	403.97	645.41	198.37	633.34	418.77	646.82	115.99			677.42	126.31			683.99	47.41										
26.64	468.95	20.21	346.95	19.95	354.62	49.68	353.31	77.86	406.70													86.53	367.46					89.82	113.67	103.41	331.39	105.69	453.89	126.00	484.00	145.64	348.14									191.93	465.63	200.24	185.87	211.38	197.29	213.80	510.67	238.47	346.05			254.86	459.07			295.41	445.38	288.25	84.48	294.62	365.99	309.43	178.70	324.62	151.51			314.19	211.46			334.32	412.33	329.00	510.49	345.48	90.73	357.27	173.83	345.53	142.98	365.25	271.49	356.31	436.15	369.99	298.55	386.69	418.08	404.84	141.99									395.25	190.22							456.15	9.88	465.03	210.39			471.34	269.49			475.72	440.57	494.67	128.87	512.33	507.54	557.79	79.93			562.13	256.18			574.25	491.49	586.15	129.12							587.64	395.23			622.18	403.88	646.00	198.60	633.15	419.10	647.32	115.89			677.40	125.81			684.04	47.26										
26.63	468.90	18.30	345.68	18.68	353.67	49.32	353.33	77.67	405.84													86.73	367.35					89.53	114.12	104.08	331.61	106.08	454.53	126.67	484.31	146.99	347.94									192.32	466.26	200.24	186.67	211.21	197.05	213.93	510.83	238.49	346.96			255.35	459.67			295.61	444.72	287.51	83.75	294.31	366.40	310.04	179.37	324.83	150.69			314.03	211.22			334.71	412.67	329.47	510.00	345.07	91.36	357.13	174.81	345.49	142.00	365.60	272.11	356.27	436.57	369.77	299.26	386.96	418.02	405.03	142.05									394.37	189.54							455.87	9.19	464.61	210.16			470.68	269.05			475.11	440.63	494.85	129.20	512.58	507.72	557.52	80.09			563.13	256.75			575.05	492.69	586.68	128.58							587.90	395.39			621.91	403.76	646.64	198.98	633.76	418.44	647.65	115.49			676.53	125.78			684.02	47.70										
27.01	468.37	20.06	346.06	20.00	355.00	49.49	353.00	78.02	405.69													87.00	367.48					88.85	114.04	104.32	331.67	106.35	454.97	126.51	485.00	147.62	347.89									191.82	466.27	200.65	186.76	211.37	196.79	213.45	511.06	238.64	347.14			254.45	459.93			295.83	444.54	287.50	83.25	294.28	366.90	310.34	180.34	324.41	150.43			314.30	211.82			335.00	412.58	329.00	509.54	345.42	91.45	356.54	175.41	345.10	142.09	365.53	271.98	356.35	436.35	369.70	299.86	386.91	418.14	405.22	142.45									394.03	189.23							455.50	9.99	464.96	210.24			471.02	268.94			474.71	441.08	494.72	129.39	512.79	507.85	557.14	80.06			562.55	256.82			575.46	492.79	586.87	129.63							587.86	395.71			622.20	404.09	646.61	198.66	633.81	418.18	647.89	115.65			676.68	125.99			684.37	47.91										
27.36	468.47	19.64	345.67	20.00	354.00	50.29	352.67	78.44	406.31													86.34	368.28					88.61	114.24	104.88	331.40	106.42	455.28	126.53	485.00	148.11	348.07									191.71	467.08	200.84	186.61	211.38	197.14	213.54	510.94	239.70	347.31			255.36	459.92			295.80	444.24	287.11	84.04	294.78	367.13	310.36	179.97	323.68	150.41			314.07	212.53			336.00	413.49	329.50	509.53	345.55	91.73	356.76	176.26	344.68	142.40	366.05	271.96	356.53	437.06	369.51	299.91	386.41	418.02	404.41	142.92									394.23	189.87							455.71	9.96	464.43	211.19			471.06	269.47			474.95	440.19	494.92	129.63	512.82	508.03	558.25	80.27			562.15	257.10			575.65	492.88	586.99	129.95							587.73	395.86			620.84	404.18	647.00	198.49	633.86	417.90	648.87	116.01			677.49	125.87			684.01	48.80										
27.88	468.55	19.33	345.16	20.00	354.00	50.34	353.30	78.26	406.79													85.51	368.53					88.55	114.40	104.29	331.95	106.11	455.35	127.00	484.00	147.88	347.92									192.36	466.64	200.54	186.27	211.13	196.46	213.75	511.13	238.88	347.66			255.25	460.02			295.81	444.31	287.52	84.21	294.27	366.93	310.48	179.81	323.68	150.42			313.90	212.33			335.69	413.66	329.00	509.53	345.77	91.62	356.27	176.57	344.80	142.57	366.53	271.76	356.36	436.75	369.07	299.94	386.39	417.54	404.25	142.84									394.01	189.98							455.59	9.77	464.01	211.81			471.31	269.45			475.15	440.46	495.11	130.14	512.83	508.21	558.75	80.87			561.28	257.06			576.58	492.89	586.75	130.03							587.68	396.15			621.42	404.11	647.15	198.43	633.89	418.32	647.81	116.37			677.48	125.43			684.03	48.67										
27.10	468.22	18.82	345.27	25.00	359.00	50.69	353.32	79.11	406.83													85.00	368.51					88.54	114.90	104.52	331.68	106.36	455.17	126.50	484.00	148.20	348.43									192.48	466.26	200.68	186.24	211.43	196.29	213.40	511.94	238.40	348.74			254.89	460.05			297.13	444.73	287.39	84.12	294.42	367.70	310.53	179.38	323.43	150.67			313.85	213.22			335.47	414.00	328.52	510.00	345.20	91.66	355.94	176.26	344.32	142.73	366.48	272.48	356.37	436.43	369.66	300.09	386.49	416.84	404.41	143.02									394.02	190.35							455.98	10.67	463.95	212.19			471.26	269.94			474.95	441.03	495.04	130.19	513.18	507.97	558.57	80.97			561.26	256.74			576.90	492.62	586.96	130.46							587.68	396.68			622.44	406.02	647.52	197.94	634.55	418.75	647.90	116.36			677.62	125.49			683.95	48.49										
26.94	468.73	21.63	345.92	20.80	360.26	50.66	353.68	79.45	406.77													85.28	368.31					88.09	114.99	104.27	331.27	105.84	454.62	126.00	485.00	148.65	348.30									192.86	466.64	200.81	186.07	211.11	196.77	213.20	511.94	239.14	348.62			254.58	460.85			297.94	444.93	287.49	84.29	293.98	368.03	310.68	179.25	323.00	151.43			313.59	213.54			335.00	414.46	328.66	510.69	344.60	91.68	356.20	176.67	343.98	142.98	365.95	272.49	356.47	437.00	369.41	300.00	386.93	416.91	404.23	143.67									394.35	190.50							455.72	10.95	464.27	212.19			471.27	269.80			475.23	441.52	495.58	129.96	512.94	508.05	558.85	81.01			560.45	256.56			576.35	493.09	586.16	130.65							586.99	396.87			622.76	406.59	647.53	197.83	634.59	418.72	648.47	116.90			677.87	125.53			683.96	48.80										
26.58	468.67	19.72	344.32	21.29	359.92	51.00	353.47	79.89	406.41													84.49	368.54					88.26	114.32	103.92	331.01	105.72	455.04	127.00	485.00	149.03	349.66									192.98	467.40	200.77	185.00	211.68	196.71	212.98	512.42	239.69	348.28			255.21	461.27			297.85	444.90	286.95	85.41	294.02	367.87	310.42	178.94	323.09	151.08			313.85	213.42			334.00	414.49	328.31	511.64	344.34	91.86	357.31	175.98	344.01	142.61	365.88	272.18	355.99	437.05	369.59	300.20	386.39	416.70	404.18	143.43									394.28	190.20							456.28	11.04	463.93	212.35			471.23	269.85			475.58	441.43	495.45	130.78	513.59	507.93	558.67	81.45			559.66	256.47			576.82	493.10	585.96	131.97							587.22	397.86			623.11	406.69	646.51	197.32	635.00	419.06	648.61	117.47			678.57	125.28			683.96	48.71										
26.57	468.09	19.72	343.86	20.99	360.00	50.00	354.00	80.00	406.14													84.48	368.54					88.22	114.52	104.04	330.51	105.59	455.35	127.00	485.00	148.81	349.35									193.04	468.25	200.17	184.40	211.27	195.82	213.15	512.01	238.90	348.68			254.45	460.82			298.05	444.85	287.13	85.48	293.25	368.30	310.83	178.80	323.25	150.82			313.93	213.02			334.48	415.00	328.51	511.00	344.60	92.08	357.13	175.97	344.44	142.73	366.20	272.25	356.51	437.64	369.50	300.14	386.48	415.98	404.20	143.85									393.79	190.04							456.49	11.00	463.45	212.41			471.52	270.43			475.66	441.71	495.71	130.66	514.02	507.93	558.15	80.86			559.58	256.76			576.76	492.97	585.96	131.99							587.20	397.63			623.61	406.68	646.03	196.51	634.89	419.69	649.22	117.51			678.91	125.44			684.59	48.94										
27.14	467.07	19.55	344.00	21.44	360.16	50.00	357.00	79.82	406.09													84.01	369.25					88.26	114.80	103.44	330.54	105.37	455.18	127.00	485.50	148.71	349.70									192.82	468.22	199.50	184.96	211.07	196.26	212.67	512.35	240.67	349.32			256.00	460.02			298.17	444.80	286.68	85.10	292.81	368.29	310.30	179.42	323.23	150.61			314.13	213.40			334.69	415.33	329.00	510.49	344.46	92.12	357.43	176.23	344.01	142.74	366.46	272.47	357.01	437.33	370.53	300.22	386.52	416.18	404.97	144.06									393.75	190.23							456.49	11.00	463.22	212.17			471.93	271.09			476.02	442.17	495.68	131.00	514.23	507.98	558.25	80.88			559.70	256.95			576.79	492.19	586.20	132.47							586.47	397.42			622.93	406.95	645.79	197.14	634.22	419.73	649.01	118.13			679.67	124.99			685.12	49.09										
28.07	466.47	20.00	344.00	21.57	360.54	50.00	357.00	79.71	406.11													83.66	369.27					88.52	114.29	103.63	330.37	105.53	456.20	127.47	486.00	148.95	349.99									193.46	468.28	199.28	184.68	211.29	196.47	213.26	513.03	241.26	350.41			256.35	459.67			298.27	445.41	286.98	84.46	292.87	368.27	310.29	179.15	323.81	150.44			313.81	213.90			334.52	416.00	328.52	510.54	344.42	92.46	357.46	176.87	343.50	142.20	366.46	271.89	356.54	437.17	370.75	300.08	386.68	416.33	405.08	143.65									394.64	190.47							456.00	11.00	462.82	212.81			471.90	270.40			475.89	442.01	496.08	131.21	514.30	508.04	557.96	81.36			560.08	257.30			576.14	492.34	586.57	132.27							586.11	396.53			622.95	407.23	646.17	197.44	633.89	420.36	649.05	117.90			679.39	124.49			684.61	48.62										
28.77	466.33	19.55	345.00	21.14	361.26			80.16	406.29													83.35	368.73					88.73	114.80	103.54	330.75	106.46	456.23	127.00	485.00	149.11	350.19									193.70	468.34	199.31	185.42	211.48	196.23	213.32	513.63	241.45	350.37			256.25	459.99			298.54	445.11	287.28	84.46	293.04	368.14	309.82	179.76	323.92	149.61			314.14	214.30			334.33	416.31	328.49	511.00	344.96	92.02	357.64	177.35	342.76	143.21	365.90	271.57	356.22	437.44	371.40	300.46	386.66	416.43	405.01	143.53									394.78	190.32							455.49	10.48	462.77	212.15			471.77	270.59			476.33	442.16	495.82	130.66	514.56	508.33	558.27	81.09			560.37	258.02			576.02	492.68	586.99	132.02							586.37	397.04			622.45	407.68	646.55	197.65	634.11	421.30	648.50	117.95			679.73	124.34			684.20	48.83										
28.53	467.00	18.98	344.66	21.25	360.99			80.22	406.53													83.50	369.46					88.63	114.85	103.38	330.67	106.54	456.14	127.00	486.00	148.77	350.43									194.00	468.41	199.65	184.94	211.48	196.76	213.14	513.35	241.97	350.01			256.00	459.26			298.52	445.44	287.42	84.58	293.23	368.25	309.51	179.40	324.30	149.65			313.75	214.79			334.49	415.52	328.50	511.46	344.41	92.10	357.49	176.96	343.01	143.67	365.83	271.51	356.50	437.58	371.47	300.68	386.69	416.38	405.35	143.40									394.15	190.13							455.31	9.66	463.03	211.45			471.92	270.43			476.91	441.28	495.09	130.76	514.37	508.36	558.06	81.15			559.99	258.32			575.04	492.30	586.15	131.64							585.98	397.65			620.97	407.18	646.51	197.49	634.09	421.31	648.00	118.19			679.31	123.63			684.21	48.82										
28.68	466.54	18.99	344.00	20.84	360.54			79.60	406.26													83.73	369.35					88.55	115.25	103.65	330.03	106.55	456.22	128.00	486.00	148.90	350.63									193.73	468.37	199.81	185.45	211.51	196.18	213.59	513.46	242.29	349.51			256.00	461.00			298.48	446.24	287.28	84.51	293.86	368.36	309.88	179.19	324.71	149.67			313.91	214.62			335.00	415.50	328.00	511.51	344.33	92.16	357.97	176.62	342.83	143.81	366.75	271.25	356.45	437.57	371.35	300.88	386.11	416.32	404.85	142.88									394.19	190.47							455.31	9.65	462.01	211.65			472.48	270.37			476.60	441.61	494.83	130.44	514.84	508.41	558.58	81.08			559.67	258.17			575.47	492.47	586.00	131.02							585.58	397.38			620.67	407.05	646.67	197.99	634.12	421.11	648.48	118.78			679.78	123.41			685.09	49.27										
28.57	466.32	20.28	344.21	20.69	360.12			79.55	405.75													84.52	369.52					89.04	115.10	104.42	330.14	106.48	456.03	128.00	485.00	148.53	350.75									193.91	468.59	200.15	184.72	211.93	196.23	213.33	513.72	241.54	348.88			255.51	460.00			298.46	446.34	287.43	84.84	293.51	368.32	309.74	179.24	324.94	149.98			314.02	214.44			335.00	415.47	328.00	511.55	344.37	92.81	357.80	176.54	342.80	144.03	366.84	271.22	355.74	437.48	371.75	300.83	386.17	416.51	404.63	142.96									394.04	190.73							454.65	9.31	461.81	212.21			472.36	270.48			476.74	441.86	494.48	130.31	515.02	508.62	558.45	81.01			559.91	257.97			576.19	492.60	586.14	130.36							585.45	396.58			621.56	407.60	646.82	197.78	633.87	421.87	647.90	118.64			680.25	123.78			685.25	49.89										
28.73	466.95	18.01	344.00	20.14	360.28			79.64	405.70													84.36	368.73					88.72	114.88	104.64	329.16	106.66	456.44	128.00	485.49	148.65	351.71									193.81	468.32	200.12	184.58	211.46	196.39	213.26	513.49	242.13	348.47			256.00	459.00			298.45	446.41	287.56	85.22	293.46	368.40	310.29	179.15	325.12	150.39			313.99	214.29			335.00	415.54	328.32	511.69	344.30	92.72	357.18	176.68	342.88	143.78	366.39	271.46	356.14	437.71	373.05	300.62	386.73	416.32	404.31	142.59									394.77	190.48							455.40	9.18	462.16	212.98			472.50	270.26			476.36	442.52	494.46	130.65	514.80	508.61	557.65	81.36			560.09	257.88			576.76	492.56	586.57	131.18							585.57	396.61			622.10	407.63	646.84	197.80	633.49	422.00	648.32	118.38			680.07	123.95			685.94	49.82										
29.55	467.30	18.50	344.00	19.58	360.43			78.95	405.42													84.03	368.78					88.70	115.15	104.64	329.12	106.47	456.46	127.31	485.36	148.31	351.83									193.51	468.54	200.13	184.64	212.10	196.90	213.01	513.71	241.40	349.27			256.00	460.51			298.70	446.39	288.45	85.74	293.24	368.06	310.43	179.19	325.31	150.86			313.43	214.32			334.00	415.50	328.53	511.48	344.25	93.24	357.17	177.07	343.14	143.74	366.47	270.58	356.15	437.31	373.33	300.28	387.13	416.13	404.25	142.54									395.00	191.17							455.00	9.50	462.35	212.93			472.16	269.57			476.18	442.76	494.83	130.73	515.00	508.82	557.37	81.23			559.71	258.24			576.62	492.32	586.15	132.30							586.24	396.26			621.25	407.10	647.44	198.43	633.20	422.76	648.47	118.92			679.41	124.35			685.94	49.81										
30.00	466.38	18.43	344.57	20.20	360.92			78.65	405.59													84.44	368.49					89.34	115.58	104.23	328.36	106.82	455.71	128.00	485.49	147.93	352.53									193.30	468.33	200.71	184.56	212.25	197.40	212.66	513.40	241.21	348.88			256.00	461.00			299.00	446.49	287.82	86.16	293.75	368.42	310.79	178.91	324.88	150.89			313.20	214.11			334.00	416.48	328.00	511.55	344.89	93.51	357.69	176.48	343.01	144.27	366.64	269.55	356.32	436.80	373.36	300.08	386.71	415.67	404.00	142.53									394.38	191.50							455.40	8.82	462.25	212.13			472.17	270.33			476.50	443.17	494.85	130.55	515.19	508.72	557.64	81.96			560.25	258.44			576.78	492.78	586.52	132.48							586.51	396.04			621.04	406.19	647.84	198.55	633.14	422.07	648.65	118.91			679.32	123.97			684.92	49.41										
30.34	466.82	16.66	344.68	20.44	360.86			78.57	405.35													83.67	368.28					89.07	115.98	104.42	328.56	106.61	455.36	127.68	485.67	147.71	352.14									193.46	468.13	200.79	185.40	211.79	197.46	213.27	513.61	241.32	348.15			256.00	461.00			299.10	447.43	287.31	86.19	293.10	368.23	310.85	179.00	325.09	150.72			312.95	214.35			333.69	416.36	328.48	511.52	344.98	93.83	358.29	176.80	343.43	144.41	366.13	269.73	356.07	437.43	373.15	300.42	386.81	416.02	404.17	142.96									395.24	190.63							455.48	8.52	462.71	212.22			472.66	270.11			476.12	443.66	494.91	129.94	515.30	508.78	557.60	82.28			559.96	258.12			577.03	492.72	586.57	132.49							586.30	395.71			620.72	406.08	647.31	198.45	632.97	422.48	648.29	118.67			678.54	123.95			685.26	49.15										
31.04	466.79	17.52	344.00	19.38	360.60			77.81	405.37													83.47	367.54					89.15	116.70	104.19	328.51	107.23	455.68	128.00	486.00	147.51	352.62									193.65	467.82	200.74	185.19	211.25	197.60	213.04	513.94	241.96	348.36			256.00	460.52			298.59	447.94	286.76	85.62	292.63	367.98	311.47	179.53	325.02	150.43			313.09	214.68			333.35	416.69	328.00	511.48	345.20	94.42	357.87	178.04	343.47	145.05	366.24	270.05	356.03	436.97	372.59	300.54	387.06	415.93	403.89	142.94									394.91	190.39							454.99	9.03	463.18	211.85			472.15	269.89			475.96	443.96	495.42	129.92	515.11	508.97	557.87	82.32			559.93	257.64			578.10	492.86	586.37	132.42							586.97	395.25			620.79	406.00	647.32	198.47	634.25	422.36	647.61	119.01			679.57	124.45			685.28	49.53										
31.65	467.16	17.00	344.48	19.65	361.18			78.48	405.75													83.02	368.23					88.94	116.86	104.77	328.55	106.94	455.27	128.00	486.00	147.33	353.06									193.32	467.75	200.54	185.11	211.55	198.01	212.94	513.99	241.76	348.13			256.15	460.59			298.30	448.55	287.53	85.85	292.09	367.69	311.00	179.17	325.05	150.40			313.01	215.55			333.49	416.52	328.00	511.55	345.33	94.44	357.83	178.12	343.34	144.71	366.62	270.71	355.87	437.52	372.90	299.82	387.67	415.91	401.39	141.20									394.14	189.89							454.29	8.99	463.59	211.82			472.49	269.88			476.26	443.97	496.14	129.78	515.06	509.15	558.02	82.14			559.95	257.93			577.51	492.98	586.54	132.03							587.15	395.53			620.21	406.06	647.44	198.87	634.02	422.52	647.10	118.90			680.10	124.36			685.33	49.82										
