Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Stray Markers	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	658063	1	OK	0.6689208	0.0014386	-0.7315114	-0.1320376	7.698	18.861	-1320.137	0.0995253	0	Stray Markers	658063	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.161	-25.960	-1238.839
2	Port 2: NDI 8700340  s/n:34802401	658066	1	OK	0.6682036	0.0009771	-0.7321457	-0.1321577	7.686	18.968	-1320.090	0.0997027	0	Stray Markers	658066	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.175	-25.999	-1238.946
2	Port 2: NDI 8700340  s/n:34802401	658069	1	OK	0.6688309	0.0016124	-0.7318285	-0.1307279	7.568	20.056	-1320.166	0.1135324	0	Stray Markers	658069	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.157	-25.901	-1238.784
2	Port 2: NDI 8700340  s/n:34802401	658072	1	OK	0.6684467	0.0002467	-0.7321743	-0.1307664	7.555	20.137	-1320.066	0.1068759	0	Stray Markers	658072	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.170	-25.929	-1238.877
2	Port 2: NDI 8700340  s/n:34802401	658075	1	OK	0.6686957	0.0013876	-0.7319260	-0.1308760	7.501	21.111	-1320.141	0.1067398	0	Stray Markers	658075	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.155	-25.910	-1238.768
2	Port 2: NDI 8700340  s/n:34802401	658078	1	OK	0.6683651	0.0015233	-0.7321902	-0.1310847	7.469	21.740	-1320.109	0.1005838	0	Stray Markers	658078	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.164	-25.918	-1238.842
2	Port 2: NDI 8700340  s/n:34802401	658081	1	OK	0.6683909	-0.0009049	-0.7320701	-0.1316289	7.464	21.771	-1320.201	0.0964339	0	Stray Markers	658081	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.160	-25.932	-1238.874
2	Port 2: NDI 8700340  s/n:34802401	658084	1	OK	0.6683816	-0.0043096	-0.7319626	-0.1322049	7.438	21.835	-1320.133	0.1053271	0	Stray Markers	658084	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.182	-26.011	-1239.028
2	Port 2: NDI 8700340  s/n:34802401	658087	1	OK	0.6684933	-0.0045771	-0.7317853	-0.1326124	7.406	22.702	-1320.202	0.1043157	0	Stray Markers	658087	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.199	-26.031	-1239.061
2	Port 2: NDI 8700340  s/n:34802401	658090	1	OK	0.6688482	-0.0021851	-0.7318665	-0.1304173	7.227	24.854	-1320.115	0.1030272	0	Stray Markers	658090	1	OK	1.0000000	0.0000000	0.0000000	0.0000000	0.000	0.000	0.000	0.0000000	1	OK	71.181	-25.923	-1238.900
